# From MPC 75007
# From MPC 75710
P/2009 B1 (Boattini),e,22.2283,297.0656,129.1805,6.722724,0.0565440,0.63631760,136.0442,09/07.0/2015,2000,g 13.0,4.0
# From MPC 82315
C/2009 B2 (LINEAR),e,156.9353,18.7337,192.4276,40.34699,0.0038458,0.94199338,9.1457,09/07.0/2015,2000,g 12.5,4.0
# From MPC 72850
C/2009 E1 (Itagaki),e,127.5390,106.0019,48.9450,40.38233,0.0038408,0.98523571,0.0000,04/09.6917/2009,2000,g 11.5,4.0
# From MPC 82315
C/2009 F1 (Larson),e,171.4009,357.9600,219.8331,94.99102,0.0010646,0.98051342,0.0000,06/23.8120/2009,2000,g 15.0,4.0
# From MPC 80256
C/2009 F2 (McNaught),e,59.3417,213.9554,336.2838,342.3250,0.0001556,0.98285544,0.0000,11/13.6166/2009,2000,g  6.0,4.0
# From MPC 95208
C/2009 F4 (McNaught),e,79.3936,53.5621,260.3922,5658,0.0000023,0.99903581,0.0000,12/31.5220/2011,2000,g  3.0,4.0
# From MPC 66204
C/2009 F5 (McNaught),e,84.9593,218.8801,297.1987,78.47721,0.0014177,0.97153500,0.0000,11/05.4037/2008,2000,g 10.0,4.0
# From MPC 72850
C/2009 F6 (Yi-SWAN),e,85.7292,278.6436,129.9796,508.1839,0.0000860,0.99746432,0.0000,05/05.8185/2009,2000,g  6.0,4.0
# From MPC 66466
C/2009 G1 (STEREO),e,108.1976,120.7705,175.3359,412.7405,0.0001175,0.99728319,0.0000,04/15.3957/2009,2000,g  9.0,4.0
# From MPC 67147
P/2009 K1 (Gibbs),e,5.7438,172.7718,27.4497,3.690487,0.1390204,0.63699690,315.3154,09/07.0/2015,2000,g 17.0,4.0
# From MPC 82315
C/2009 K2 (Catalina),e,66.8250,123.8406,147.5008,845.7256,0.0000401,0.99617829,0.0000,02/07.3855/2010,2000,g 10.0,4.0
# From MPC 66205
C/2009 K3 (Beshore),p,01/09.266/2011,146.680,251.413,3.90156,0.032,2000,8.5,4.0
# From MPC 66703
C/2009 K4 (Gibbs),e,34.8331,29.8635,127.5533,42.05859,0.0036135,0.96333794,8.1991,09/07.0/2015,2000,g 13.0,4.0
# From MPC 82315
C/2009 K5 (McNaught),e,104.0316,257.9337,66.1691,1694,0.0000141,0.99915743,0.0000,04/27.7804/2010,2000,g  7.5,4.0
# From MPC 69905
C/2009 O2 (Catalina),e,107.9814,310.0750,133.4992,251.6988,0.0002468,0.99720424,0.0000,03/23.4860/2010,2000,g 11.0,4.0
# From MPC 75710
P/2009 O3 (Hill),e,16.2107,183.8192,154.4192,7.792333,0.0453109,0.68464928,104.5718,09/07.0/2015,2000,g 12.5,4.0
# From MPC 67147
C/2009 O4 (Hill),h,12/31.1855/2009,95.6481,172.9935,223.7496,1.000731,2.564807,2000,10.0,4.0
# From MPC 89309
C/2009 P1 (Garradd),e,106.1672,325.9963,90.7390,18748,0.0000004,0.99991712,0.0000,12/22.5662/2011,2000,g  4.0,4.0
# From MPC 76024
C/2009 P2 (Boattini),h,02/13.1407/2010,163.4405,60.4862,76.2950,1.002720,6.539474,2000,6.0,4.0
# From MPC 75710
P/2009 Q1 (Hill),e,14.4922,173.9578,157.4634,5.511342,0.0761760,0.49431288,172.6341,09/07.0/2015,2000,g 11.5,4.0
# From MPC 72850
P/2009 Q4 (Boattini),e,10.9806,127.5977,320.1314,3.136276,0.1774527,0.58008429,15.1954,09/07.0/2015,2000,g 15.5,4.0
# From MPC 68902
P/2009 Q5 (McNaught),e,40.8550,160.1778,209.2976,7.456699,0.0484043,0.60711616,106.1872,09/07.0/2015,2000,g 10.0,4.0
# From MPC 82315
C/2009 R1 (McNaught),h,07/02.4059/2010,77.1133,322.3208,130.8796,1.000371,0.409846,2000,8.0,4.0
# From MPC 75711
P/2009 S2 (McNaught),e,28.4141,121.5837,230.4107,4.168037,0.1158262,0.46866540,263.1153,09/07.0/2015,2000,g 14.0,4.0
# From MPC 87062
C/2009 S3 (Lemmon),e,60.4219,225.1464,129.8458,15280,0.0000005,0.99957612,0.0000,12/11.7987/2011,2000,g  6.5,4.0
# From MPC 78184
P/2009 SK280 (Spacewatch-Hill),e,16.8042,36.4251,328.1449,4.776981,0.0944004,0.11851584,217.3999,09/07.0/2015,2000,g 11.0,4.0
# From MPC 76567
C/2009 T1 (McNaught),e,89.9709,54.4333,282.6647,1028,0.0000299,0.99393478,0.0000,10/07.2470/2009,2000,g  6.5,4.0
# From MPC 75711
P/2009 T2 (La Sagra),e,27.5642,215.7714,216.5593,7.730109,0.0458591,0.76626325,94.7120,09/07.0/2015,2000,g 14.0,4.0
# From MPC 82315
C/2009 T3 (LINEAR),h,01/13.1098/2010,148.6808,60.1450,32.5171,1.000094,2.278525,2000,12.5,4.0
# From MPC 70812
